State,Real,Imag
3086,0.000000,0.000000
3087,0.000086,0.000128
3088,0.000000,0.000000
3089,0.000086,0.000128
3090,0.000000,0.000000
3091,0.000086,0.000128
3092,0.000000,0.000000
3093,0.000086,0.000128
3094,0.000000,0.000000
3095,0.000086,0.000128
3096,0.000000,0.000000
3097,0.000086,0.000128
3098,0.000000,0.000000
3099,0.000086,0.000128
3100,0.000000,0.000000
3101,0.000086,0.000128
3102,0.000000,0.000000
3103,0.000086,0.000128
3104,0.000000,0.000000
3105,0.000086,0.000127
3106,0.000000,0.000000
3107,0.000086,0.000127
3108,0.000000,0.000000
3109,0.000086,0.000127
3110,0.000000,0.000000
3111,0.000086,0.000127
3112,0.000000,0.000000
3113,0.000086,0.000127
3114,0.000000,0.000000
3115,0.000086,0.000127
3116,0.000000,0.000000
3117,0.000086,0.000127
3118,0.000000,0.000000
3119,0.000086,0.000127
3120,0.000000,0.000000
3121,0.000086,0.000127
3122,0.000000,0.000000
3123,0.000086,0.000126
3124,0.000000,0.000000
3125,0.000086,0.000126
3126,0.000000,0.000000
3127,0.000086,0.000126
3128,0.000000,0.000000
3129,0.000086,0.000126
3130,0.000000,0.000000
3131,0.000086,0.000126
3132,0.000000,0.000000
3133,0.000086,0.000126
3134,0.000000,0.000000
3135,0.000086,0.000126
3136,0.000000,0.000000
3137,0.000086,0.000126
3138,0.000000,0.000000
3139,0.000086,0.000126
3140,0.000000,0.000000
3141,0.000086,0.000126
3142,0.000000,0.000000
3143,0.000086,0.000125
3144,0.000000,0.000000
3145,0.000086,0.000125
3146,0.000000,0.000000
3147,0.000086,0.000125
3148,0.000000,0.000000
3149,0.000086,0.000125
3150,0.000000,0.000000
3151,0.000086,0.000125
3152,0.000000,0.000000
3153,0.000086,0.000125
3154,0.000000,0.000000
3155,0.000086,0.000125
3156,0.000000,0.000000
3157,0.000086,0.000125
3158,0.000000,0.000000
3159,0.000086,0.000125
3160,0.000000,0.000000
3161,0.000086,0.000125
3162,0.000000,0.000000
3163,0.000086,0.000124
3164,0.000000,0.000000
3165,0.000086,0.000124
3166,0.000000,0.000000
3167,0.000086,0.000124
3168,0.000000,0.000000
3169,0.000086,0.000124
3170,0.000000,0.000000
3171,0.000086,0.000124
3172,0.000000,0.000000
3173,0.000086,0.000124
3174,0.000000,0.000000
3175,0.000086,0.000124
3176,0.000000,0.000000
3177,0.000086,0.000124
3178,0.000000,0.000000
3179,0.000086,0.000124
3180,0.000000,0.000000
3181,0.000086,0.000124
3182,0.000000,0.000000
3183,0.000086,0.000123
3184,0.000000,0.000000
3185,0.000086,0.000123
3186,0.000000,0.000000
3187,0.000086,0.000123
3188,0.000000,0.000000
3189,0.000086,0.000123
3190,0.000000,0.000000
3191,0.000086,0.000123
3192,0.000000,0.000000
3193,0.000086,0.000123
3194,0.000000,0.000000
3195,0.000086,0.000123
3196,0.000000,0.000000
3197,0.000086,0.000123
3198,0.000000,0.000000
3199,0.000086,0.000123
3200,0.000000,0.000000
3201,0.000086,0.000123
3202,0.000000,0.000000
3203,0.000086,0.000122
3204,0.000000,0.000000
3205,0.000086,0.000122
3206,0.000000,0.000000
3207,0.000086,0.000122
3208,0.000000,0.000000
3209,0.000086,0.000122
3210,0.000000,0.000000
3211,0.000086,0.000122
3212,0.000000,0.000000
3213,0.000086,0.000122
3214,0.000000,0.000000
3215,0.000086,0.000122
3216,0.000000,0.000000
3217,0.000086,0.000122
3218,0.000000,0.000000
3219,0.000086,0.000122
3220,0.000000,0.000000
3221,0.000086,0.000122
3222,0.000000,0.000000
3223,0.000086,0.000121
3224,0.000000,0.000000
3225,0.000086,0.000121
3226,0.000000,0.000000
3227,0.000086,0.000121
3228,0.000000,0.000000
3229,0.000086,0.000121
3230,0.000000,0.000000
3231,0.000086,0.000121
3232,0.000000,0.000000
3233,0.000086,0.000121
3234,0.000000,0.000000
3235,0.000086,0.000121
3236,0.000000,0.000000
3237,0.000086,0.000121
3238,0.000000,0.000000
3239,0.000086,0.000121
3240,0.000000,0.000000
3241,0.000086,0.000121
3242,0.000000,0.000000
3243,0.000086,0.000120
3244,0.000000,0.000000
3245,0.000086,0.000120
3246,0.000000,0.000000
3247,0.000086,0.000120
3248,0.000000,0.000000
3249,0.000086,0.000120
3250,0.000000,0.000000
3251,0.000086,0.000120
3252,0.000000,0.000000
3253,0.000086,0.000120
3254,0.000000,0.000000
3255,0.000086,0.000120
3256,0.000000,0.000000
3257,0.000086,0.000120
3258,0.000000,0.000000
3259,0.000086,0.000120
3260,0.000000,0.000000
3261,0.000086,0.000120
3262,0.000000,0.000000
3263,0.000086,0.000119
3264,0.000000,0.000000
3265,0.000086,0.000119
3266,0.000000,0.000000
3267,0.000086,0.000119
3268,0.000000,0.000000
3269,0.000086,0.000119
3270,0.000000,0.000000
3271,0.000086,0.000119
3272,0.000000,0.000000
3273,0.000086,0.000119
3274,0.000000,0.000000
3275,0.000086,0.000119
3276,0.000000,0.000000
3277,0.000086,0.000119
3278,0.000000,0.000000
3279,0.000086,0.000119
3280,0.000000,0.000000
3281,0.000086,0.000119
3282,0.000000,0.000000
3283,0.000086,0.000119
3284,0.000000,0.000000
3285,0.000086,0.000118
3286,0.000000,0.000000
3287,0.000086,0.000118
3288,0.000000,0.000000
3289,0.000086,0.000118
3290,0.000000,0.000000
3291,0.000086,0.000118
3292,0.000000,0.000000
3293,0.000086,0.000118
3294,0.000000,0.000000
3295,0.000086,0.000118
3296,0.000000,0.000000
3297,0.000086,0.000118
3298,0.000000,0.000000
3299,0.000086,0.000118
3300,0.000000,0.000000
3301,0.000086,0.000118
3302,0.000000,0.000000
3303,0.000086,0.000118
3304,0.000000,0.000000
3305,0.000086,0.000117
3306,0.000000,0.000000
3307,0.000086,0.000117
3308,0.000000,0.000000
3309,0.000086,0.000117
3310,0.000000,0.000000
3311,0.000086,0.000117
3312,0.000000,0.000000
3313,0.000086,0.000117
3314,0.000000,0.000000
3315,0.000086,0.000117
3316,0.000000,0.000000
3317,0.000086,0.000117
3318,0.000000,0.000000
3319,0.000086,0.000117
3320,0.000000,0.000000
3321,0.000086,0.000117
3322,0.000000,0.000000
3323,0.000086,0.000117
3324,0.000000,0.000000
3325,0.000086,0.000117
3326,0.000000,0.000000
3327,0.000086,0.000116
3328,0.000000,0.000000
3329,0.000086,0.000116
3330,0.000000,0.000000
3331,0.000086,0.000116
3332,0.000000,0.000000
3333,0.000086,0.000116
3334,0.000000,0.000000
3335,0.000086,0.000116
3336,0.000000,0.000000
3337,0.000086,0.000116
3338,0.000000,0.000000
3339,0.000086,0.000116
3340,0.000000,0.000000
3341,0.000086,0.000116
3342,0.000000,0.000000
3343,0.000086,0.000116
3344,0.000000,0.000000
3345,0.000086,0.000116
3346,0.000000,0.000000
3347,0.000086,0.000116
3348,0.000000,0.000000
3349,0.000086,0.000115
3350,0.000000,0.000000
3351,0.000086,0.000115
3352,0.000000,0.000000
3353,0.000086,0.000115
3354,0.000000,0.000000
3355,0.000086,0.000115
3356,0.000000,0.000000
3357,0.000086,0.000115
3358,0.000000,0.000000
3359,0.000086,0.000115
3360,0.000000,0.000000
3361,0.000086,0.000115
3362,0.000000,0.000000
3363,0.000086,0.000115
3364,0.000000,0.000000
3365,0.000086,0.000115
3366,0.000000,0.000000
3367,0.000086,0.000115
3368,0.000000,0.000000
3369,0.000086,0.000114
3370,0.000000,0.000000
3371,0.000086,0.000114
3372,0.000000,0.000000
3373,0.000086,0.000114
3374,0.000000,0.000000
3375,0.000086,0.000114
3376,0.000000,0.000000
3377,0.000086,0.000114
3378,0.000000,0.000000
3379,0.000086,0.000114
3380,0.000000,0.000000
3381,0.000086,0.000114
3382,0.000000,0.000000
3383,0.000086,0.000114
3384,0.000000,0.000000
3385,0.000086,0.000114
3386,0.000000,0.000000
3387,0.000086,0.000114
3388,0.000000,0.000000
3389,0.000086,0.000114
3390,0.000000,0.000000
3391,0.000086,0.000113
3392,0.000000,0.000000
3393,0.000086,0.000113
3394,0.000000,0.000000
3395,0.000086,0.000113
3396,0.000000,0.000000
3397,0.000086,0.000113
3398,0.000000,0.000000
3399,0.000086,0.000113
3400,0.000000,0.000000
3401,0.000086,0.000113
3402,0.000000,0.000000
3403,0.000086,0.000113
3404,0.000000,0.000000
3405,0.000086,0.000113
3406,0.000000,0.000000
3407,0.000086,0.000113
3408,0.000000,0.000000
3409,0.000086,0.000113
3410,0.000000,0.000000
3411,0.000086,0.000113
3412,0.000000,0.000000
3413,0.000086,0.000113
3414,0.000000,0.000000
3415,0.000086,0.000112
3416,0.000000,0.000000
3417,0.000086,0.000112
3418,0.000000,0.000000
3419,0.000086,0.000112
3420,0.000000,0.000000
3421,0.000086,0.000112
3422,0.000000,0.000000
3423,0.000086,0.000112
3424,0.000000,0.000000
3425,0.000086,0.000112
3426,0.000000,0.000000
3427,0.000086,0.000112
3428,0.000000,0.000000
3429,0.000086,0.000112
3430,0.000000,0.000000
3431,0.000086,0.000112
3432,0.000000,0.000000
3433,0.000086,0.000112
3434,0.000000,0.000000
3435,0.000086,0.000112
3436,0.000000,0.000000
3437,0.000086,0.000111
3438,0.000000,0.000000
3439,0.000086,0.000111
3440,0.000000,0.000000
3441,0.000086,0.000111
3442,0.000000,0.000000
3443,0.000086,0.000111
3444,0.000000,0.000000
3445,0.000086,0.000111
3446,0.000000,0.000000
3447,0.000086,0.000111
3448,0.000000,0.000000
3449,0.000086,0.000111
3450,0.000000,0.000000
3451,0.000086,0.000111
3452,0.000000,0.000000
3453,0.000086,0.000111
3454,0.000000,0.000000
3455,0.000086,0.000111
3456,0.000000,0.000000
3457,0.000086,0.000111
3458,0.000000,0.000000
3459,0.000086,0.000110
3460,0.000000,0.000000
3461,0.000086,0.000110
3462,0.000000,0.000000
3463,0.000086,0.000110
3464,0.000000,0.000000
3465,0.000086,0.000110
3466,0.000000,0.000000
3467,0.000086,0.000110
3468,0.000000,0.000000
3469,0.000086,0.000110
3470,0.000000,0.000000
3471,0.000086,0.000110
3472,0.000000,0.000000
3473,0.000086,0.000110
3474,0.000000,0.000000
3475,0.000086,0.000110
3476,0.000000,0.000000
3477,0.000086,0.000110
3478,0.000000,0.000000
3479,0.000086,0.000110
3480,0.000000,0.000000
3481,0.000086,0.000110
3482,0.000000,0.000000
3483,0.000086,0.000109
3484,0.000000,0.000000
3485,0.000086,0.000109
3486,0.000000,0.000000
3487,0.000086,0.000109
3488,0.000000,0.000000
3489,0.000086,0.000109
3490,0.000000,0.000000
3491,0.000086,0.000109
3492,0.000000,0.000000
3493,0.000086,0.000109
3494,0.000000,0.000000
3495,0.000086,0.000109
3496,0.000000,0.000000
3497,0.000086,0.000109
3498,0.000000,0.000000
3499,0.000086,0.000109
3500,0.000000,0.000000
3501,0.000086,0.000109
3502,0.000000,0.000000
3503,0.000086,0.000109
3504,0.000000,0.000000
3505,0.000086,0.000108
3506,0.000000,0.000000
3507,0.000086,0.000108
3508,0.000000,0.000000
3509,0.000086,0.000108
3510,0.000000,0.000000
3511,0.000086,0.000108
3512,0.000000,0.000000
3513,0.000086,0.000108
3514,0.000000,0.000000
3515,0.000086,0.000108
3516,0.000000,0.000000
3517,0.000086,0.000108
3518,0.000000,0.000000
3519,0.000086,0.000108
3520,0.000000,0.000000
3521,0.000086,0.000108
3522,0.000000,0.000000
3523,0.000086,0.000108
3524,0.000000,0.000000
3525,0.000086,0.000108
3526,0.000000,0.000000
3527,0.000086,0.000108
3528,0.000000,0.000000
3529,0.000086,0.000107
3530,0.000000,0.000000
3531,0.000086,0.000107
3532,0.000000,0.000000
3533,0.000086,0.000107
3534,0.000000,0.000000
3535,0.000086,0.000107
3536,0.000000,0.000000
3537,0.000086,0.000107
3538,0.000000,0.000000
3539,0.000086,0.000107
3540,0.000000,0.000000
3541,0.000086,0.000107
3542,0.000000,0.000000
3543,0.000086,0.000107
3544,0.000000,0.000000
3545,0.000086,0.000107
3546,0.000000,0.000000
3547,0.000086,0.000107
3548,0.000000,0.000000
3549,0.000086,0.000107
3550,0.000000,0.000000
3551,0.000086,0.000107
3552,0.000000,0.000000
3553,0.000086,0.000106
3554,0.000000,0.000000
3555,0.000086,0.000106
3556,0.000000,0.000000
3557,0.000086,0.000106
3558,0.000000,0.000000
3559,0.000086,0.000106
3560,0.000000,0.000000
3561,0.000086,0.000106
3562,0.000000,0.000000
3563,0.000086,0.000106
3564,0.000000,0.000000
3565,0.000086,0.000106
3566,0.000000,0.000000
3567,0.000086,0.000106
3568,0.000000,0.000000
3569,0.000086,0.000106
3570,0.000000,0.000000
3571,0.000086,0.000106
3572,0.000000,0.000000
3573,0.000086,0.000106
3574,0.000000,0.000000
3575,0.000086,0.000106
3576,0.000000,0.000000
3577,0.000086,0.000105
3578,0.000000,0.000000
3579,0.000086,0.000105
3580,0.000000,0.000000
3581,0.000086,0.000105
3582,0.000000,0.000000
3583,0.000086,0.000105
3584,0.000000,0.000000
3585,0.000086,0.000105
3586,0.000000,0.000000
3587,0.000086,0.000105
3588,0.000000,0.000000
3589,0.000086,0.000105
3590,0.000000,0.000000
3591,0.000086,0.000105
3592,0.000000,0.000000
3593,0.000086,0.000105
3594,0.000000,0.000000
3595,0.000086,0.000105
3596,0.000000,0.000000
3597,0.000086,0.000105
3598,0.000000,0.000000
3599,0.000086,0.000105
3600,0.000000,0.000000
3601,0.000086,0.000104
3602,0.000000,0.000000
3603,0.000086,0.000104
3604,0.000000,0.000000
3605,0.000086,0.000104
3606,0.000000,0.000000
3607,0.000086,0.000104
3608,0.000000,0.000000
3609,0.000086,0.000104
3610,0.000000,0.000000
3611,0.000086,0.000104
3612,0.000000,0.000000
3613,0.000086,0.000104
3614,0.000000,0.000000
3615,0.000086,0.000104
3616,0.000000,0.000000
3617,0.000086,0.000104
3618,0.000000,0.000000
3619,0.000086,0.000104
3620,0.000000,0.000000
3621,0.000086,0.000104
3622,0.000000,0.000000
3623,0.000086,0.000104
3624,0.000000,0.000000
3625,0.000086,0.000104
3626,0.000000,0.000000
3627,0.000086,0.000103
3628,0.000000,0.000000
3629,0.000086,0.000103
3630,0.000000,0.000000
3631,0.000086,0.000103
3632,0.000000,0.000000
3633,0.000086,0.000103
3634,0.000000,0.000000
3635,0.000086,0.000103
3636,0.000000,0.000000
3637,0.000086,0.000103
3638,0.000000,0.000000
3639,0.000086,0.000103
3640,0.000000,0.000000
3641,0.000086,0.000103
3642,0.000000,0.000000
3643,0.000086,0.000103
3644,0.000000,0.000000
3645,0.000086,0.000103
3646,0.000000,0.000000
3647,0.000086,0.000103
3648,0.000000,0.000000
3649,0.000086,0.000103
3650,0.000000,0.000000
3651,0.000086,0.000102
3652,0.000000,0.000000
3653,0.000086,0.000102
3654,0.000000,0.000000
3655,0.000086,0.000102
3656,0.000000,0.000000
3657,0.000086,0.000102
3658,0.000000,0.000000
3659,0.000086,0.000102
3660,0.000000,0.000000
3661,0.000086,0.000102
3662,0.000000,0.000000
3663,0.000086,0.000102
3664,0.000000,0.000000
3665,0.000086,0.000102
3666,0.000000,0.000000
3667,0.000086,0.000102
3668,0.000000,0.000000
3669,0.000086,0.000102
3670,0.000000,0.000000
3671,0.000086,0.000102
3672,0.000000,0.000000
3673,0.000086,0.000102
3674,0.000000,0.000000
3675,0.000086,0.000102
3676,0.000000,0.000000
3677,0.000086,0.000101
3678,0.000000,0.000000
3679,0.000086,0.000101
3680,0.000000,0.000000
3681,0.000086,0.000101
3682,0.000000,0.000000
3683,0.000086,0.000101
3684,0.000000,0.000000
3685,0.000086,0.000101
3686,0.000000,0.000000
3687,0.000086,0.000101
3688,0.000000,0.000000
3689,0.000086,0.000101
3690,0.000000,0.000000
3691,0.000086,0.000101
3692,0.000000,0.000000
3693,0.000086,0.000101
3694,0.000000,0.000000
3695,0.000086,0.000101
3696,0.000000,0.000000
3697,0.000086,0.000101
3698,0.000000,0.000000
3699,0.000086,0.000101
3700,0.000000,0.000000
3701,0.000086,0.000100
3702,0.000000,0.000000
3703,0.000086,0.000100
3704,0.000000,0.000000
3705,0.000086,0.000100
3706,0.000000,0.000000
3707,0.000086,0.000100
3708,0.000000,0.000000
3709,0.000086,0.000100
3710,0.000000,0.000000
3711,0.000086,0.000100
3712,0.000000,0.000000
3713,0.000086,0.000100
3714,0.000000,0.000000
3715,0.000086,0.000100
3716,0.000000,0.000000
3717,0.000086,0.000100
3718,0.000000,0.000000
3719,0.000086,0.000100
3720,0.000000,0.000000
3721,0.000086,0.000100
3722,0.000000,0.000000
3723,0.000086,0.000100
3724,0.000000,0.000000
3725,0.000086,0.000100
3726,0.000000,0.000000
3727,0.000086,0.000099
3728,0.000000,0.000000
3729,0.000086,0.000099
3730,0.000000,0.000000
3731,0.000086,0.000099
3732,0.000000,0.000000
3733,0.000086,0.000099
3734,0.000000,0.000000
3735,0.000086,0.000099
3736,0.000000,0.000000
3737,0.000086,0.000099
3738,0.000000,0.000000
3739,0.000086,0.000099
3740,0.000000,0.000000
3741,0.000086,0.000099
3742,0.000000,0.000000
3743,0.000086,0.000099
3744,0.000000,0.000000
3745,0.000086,0.000099
3746,0.000000,0.000000
3747,0.000086,0.000099
3748,0.000000,0.000000
3749,0.000086,0.000099
3750,0.000000,0.000000
3751,0.000086,0.000099
3752,0.000000,0.000000
3753,0.000086,0.000098
3754,0.000000,0.000000
3755,0.000086,0.000098
3756,0.000000,0.000000
3757,0.000086,0.000098
3758,0.000000,0.000000
3759,0.000086,0.000098
3760,0.000000,0.000000
3761,0.000086,0.000098
3762,0.000000,0.000000
3763,0.000086,0.000098
3764,0.000000,0.000000
3765,0.000086,0.000098
3766,0.000000,0.000000
3767,0.000086,0.000098
3768,0.000000,0.000000
3769,0.000086,0.000098
3770,0.000000,0.000000
3771,0.000086,0.000098
3772,0.000000,0.000000
3773,0.000086,0.000098
3774,0.000000,0.000000
3775,0.000086,0.000098
3776,0.000000,0.000000
3777,0.000086,0.000098
3778,0.000000,0.000000
3779,0.000086,0.000098
3780,0.000000,0.000000
3781,0.000086,0.000097
3782,0.000000,0.000000
3783,0.000086,0.000097
3784,0.000000,0.000000
3785,0.000086,0.000097
3786,0.000000,0.000000
3787,0.000086,0.000097
3788,0.000000,0.000000
3789,0.000086,0.000097
3790,0.000000,0.000000
3791,0.000086,0.000097
3792,0.000000,0.000000
3793,0.000086,0.000097
3794,0.000000,0.000000
3795,0.000086,0.000097
3796,0.000000,0.000000
3797,0.000086,0.000097
3798,0.000000,0.000000
3799,0.000086,0.000097
3800,0.000000,0.000000
3801,0.000086,0.000097
3802,0.000000,0.000000
3803,0.000086,0.000097
3804,0.000000,0.000000
3805,0.000086,0.000097
3806,0.000000,0.000000
3807,0.000086,0.000096
3808,0.000000,0.000000
3809,0.000086,0.000096
3810,0.000000,0.000000
3811,0.000086,0.000096
3812,0.000000,0.000000
3813,0.000086,0.000096
3814,0.000000,0.000000
3815,0.000086,0.000096
3816,0.000000,0.000000
3817,0.000086,0.000096
3818,0.000000,0.000000
3819,0.000086,0.000096
3820,0.000000,0.000000
3821,0.000086,0.000096
3822,0.000000,0.000000
3823,0.000086,0.000096
3824,0.000000,0.000000
3825,0.000086,0.000096
3826,0.000000,0.000000
3827,0.000086,0.000096
3828,0.000000,0.000000
3829,0.000086,0.000096
3830,0.000000,0.000000
3831,0.000086,0.000096
3832,0.000000,0.000000
3833,0.000086,0.000095
3834,0.000000,0.000000
3835,0.000086,0.000095
3836,0.000000,0.000000
3837,0.000086,0.000095
3838,0.000000,0.000000
3839,0.000086,0.000095
3840,0.000000,0.000000
3841,0.000086,0.000095
3842,0.000000,0.000000
3843,0.000086,0.000095
3844,0.000000,0.000000
3845,0.000086,0.000095
3846,0.000000,0.000000
3847,0.000086,0.000095
3848,0.000000,0.000000
3849,0.000086,0.000095
3850,0.000000,0.000000
3851,0.000086,0.000095
3852,0.000000,0.000000
3853,0.000086,0.000095
3854,0.000000,0.000000
3855,0.000086,0.000095
3856,0.000000,0.000000
3857,0.000086,0.000095
3858,0.000000,0.000000
3859,0.000086,0.000095
3860,0.000000,0.000000
3861,0.000086,0.000094
3862,0.000000,0.000000
3863,0.000086,0.000094
3864,0.000000,0.000000
3865,0.000086,0.000094
3866,0.000000,0.000000
3867,0.000086,0.000094
3868,0.000000,0.000000
3869,0.000086,0.000094
3870,0.000000,0.000000
3871,0.000086,0.000094
3872,0.000000,0.000000
3873,0.000086,0.000094
3874,0.000000,0.000000
3875,0.000086,0.000094
3876,0.000000,0.000000
3877,0.000086,0.000094
3878,0.000000,0.000000
3879,0.000086,0.000094
3880,0.000000,0.000000
3881,0.000086,0.000094
3882,0.000000,0.000000
3883,0.000086,0.000094
3884,0.000000,0.000000
3885,0.000086,0.000094
3886,0.000000,0.000000
3887,0.000086,0.000094
3888,0.000000,0.000000
3889,0.000086,0.000093
3890,0.000000,0.000000
3891,0.000086,0.000093
3892,0.000000,0.000000
3893,0.000086,0.000093
3894,0.000000,0.000000
3895,0.000086,0.000093
3896,0.000000,0.000000
3897,0.000086,0.000093
3898,0.000000,0.000000
3899,0.000086,0.000093
3900,0.000000,0.000000
3901,0.000086,0.000093
3902,0.000000,0.000000
3903,0.000086,0.000093
3904,0.000000,0.000000
3905,0.000086,0.000093
3906,0.000000,0.000000
3907,0.000086,0.000093
3908,0.000000,0.000000
3909,0.000086,0.000093
3910,0.000000,0.000000
3911,0.000086,0.000093
3912,0.000000,0.000000
3913,0.000086,0.000093
3914,0.000000,0.000000
3915,0.000086,0.000093
3916,0.000000,0.000000
3917,0.000086,0.000092
3918,0.000000,0.000000
3919,0.000086,0.000092
3920,0.000000,0.000000
3921,0.000086,0.000092
3922,0.000000,0.000000
3923,0.000086,0.000092
3924,0.000000,0.000000
3925,0.000086,0.000092
3926,0.000000,0.000000
3927,0.000086,0.000092
3928,0.000000,0.000000
3929,0.000086,0.000092
3930,0.000000,0.000000
3931,0.000086,0.000092
3932,0.000000,0.000000
3933,0.000086,0.000092
3934,0.000000,0.000000
3935,0.000086,0.000092
3936,0.000000,0.000000
3937,0.000086,0.000092
3938,0.000000,0.000000
3939,0.000086,0.000092
3940,0.000000,0.000000
3941,0.000086,0.000092
3942,0.000000,0.000000
3943,0.000086,0.000092
3944,0.000000,0.000000
3945,0.000086,0.000091
3946,0.000000,0.000000
3947,0.000086,0.000091
3948,0.000000,0.000000
3949,0.000086,0.000091
3950,0.000000,0.000000
3951,0.000086,0.000091
3952,0.000000,0.000000
3953,0.000086,0.000091
3954,0.000000,0.000000
3955,0.000086,0.000091
3956,0.000000,0.000000
3957,0.000086,0.000091
3958,0.000000,0.000000
3959,0.000086,0.000091
3960,0.000000,0.000000
3961,0.000086,0.000091
3962,0.000000,0.000000
3963,0.000086,0.000091
3964,0.000000,0.000000
3965,0.000086,0.000091
3966,0.000000,0.000000
3967,0.000086,0.000091
3968,0.000000,0.000000
3969,0.000086,0.000091
3970,0.000000,0.000000
3971,0.000086,0.000091
3972,0.000000,0.000000
3973,0.000086,0.000090
3974,0.000000,0.000000
3975,0.000086,0.000090
3976,0.000000,0.000000
3977,0.000086,0.000090
3978,0.000000,0.000000
3979,0.000086,0.000090
3980,0.000000,0.000000
3981,0.000086,0.000090
3982,0.000000,0.000000
3983,0.000086,0.000090
3984,0.000000,0.000000
3985,0.000086,0.000090
3986,0.000000,0.000000
3987,0.000086,0.000090
3988,0.000000,0.000000
3989,0.000086,0.000090
3990,0.000000,0.000000
3991,0.000086,0.000090
3992,0.000000,0.000000
3993,0.000086,0.000090
3994,0.000000,0.000000
3995,0.000086,0.000090
3996,0.000000,0.000000
3997,0.000086,0.000090
3998,0.000000,0.000000
3999,0.000086,0.000090
4000,0.000000,0.000000
4001,0.000086,0.000090
4002,0.000000,0.000000
4003,0.000086,0.000089
4004,0.000000,0.000000
4005,0.000086,0.000089
4006,0.000000,0.000000
4007,0.000086,0.000089
4008,0.000000,0.000000
4009,0.000086,0.000089
4010,0.000000,0.000000
4011,0.000086,0.000089
4012,0.000000,0.000000
4013,0.000086,0.000089
4014,0.000000,0.000000
4015,0.000086,0.000089
4016,0.000000,0.000000
4017,0.000086,0.000089
4018,0.000000,0.000000
4019,0.000086,0.000089
4020,0.000000,0.000000
4021,0.000086,0.000089
4022,0.000000,0.000000
4023,0.000086,0.000089
4024,0.000000,0.000000
4025,0.000086,0.000089
4026,0.000000,0.000000
4027,0.000086,0.000089
4028,0.000000,0.000000
4029,0.000086,0.000089
4030,0.000000,0.000000
4031,0.000086,0.000088
4032,0.000000,0.000000
4033,0.000086,0.000088
4034,0.000000,0.000000
4035,0.000086,0.000088
4036,0.000000,0.000000
4037,0.000086,0.000088
4038,0.000000,0.000000
4039,0.000086,0.000088
4040,0.000000,0.000000
4041,0.000086,0.000088
4042,0.000000,0.000000
4043,0.000086,0.000088
4044,0.000000,0.000000
4045,0.000086,0.000088
4046,0.000000,0.000000
4047,0.000086,0.000088
4048,0.000000,0.000000
4049,0.000086,0.000088
4050,0.000000,0.000000
4051,0.000086,0.000088
4052,0.000000,0.000000
4053,0.000086,0.000088
4054,0.000000,0.000000
4055,0.000086,0.000088
4056,0.000000,0.000000
4057,0.000086,0.000088
4058,0.000000,0.000000
4059,0.000086,0.000088
4060,0.000000,0.000000
4061,0.000086,0.000087
4062,0.000000,0.000000
4063,0.000086,0.000087
4064,0.000000,0.000000
4065,0.000086,0.000087
4066,0.000000,0.000000
4067,0.000086,0.000087
4068,0.000000,0.000000
4069,0.000086,0.000087
4070,0.000000,0.000000
4071,0.000086,0.000087
4072,0.000000,0.000000
4073,0.000086,0.000087
4074,0.000000,0.000000
4075,0.000086,0.000087
4076,0.000000,0.000000
4077,0.000086,0.000087
4078,0.000000,0.000000
4079,0.000086,0.000087
4080,0.000000,0.000000
4081,0.000086,0.000087
4082,0.000000,0.000000
4083,0.000086,0.000087
4084,0.000000,0.000000
4085,0.000086,0.000087
4086,0.000000,0.000000
4087,0.000086,0.000087
4088,0.000000,0.000000
4089,0.000086,0.000087
4090,0.000000,0.000000
4091,0.000086,0.000086
4092,0.000000,0.000000
4093,0.000086,0.000086
4094,0.000000,0.000000
4095,0.000086,0.000086
4096,0.000000,0.000000
4097,0.000086,0.000086
4098,0.000000,0.000000
4099,0.000086,0.000086
4100,0.000000,0.000000
4101,0.000086,0.000086
4102,0.000000,0.000000
4103,0.000086,0.000086
4104,0.000000,0.000000
4105,0.000086,0.000086
4106,0.000000,0.000000
4107,0.000086,0.000086
4108,0.000000,0.000000
4109,0.000086,0.000086
4110,0.000000,0.000000
4111,0.000086,0.000086
4112,0.000000,0.000000
4113,0.000086,0.000086
4114,0.000000,0.000000
4115,0.000086,0.000086
4116,0.000000,0.000000
4117,0.000086,0.000086
4118,0.000000,0.000000
4119,0.000086,0.000086
4120,0.000000,0.000000
4121,0.000086,0.000085
4122,0.000000,0.000000
4123,0.000086,0.000085
4124,0.000000,0.000000
4125,0.000086,0.000085
4126,0.000000,0.000000
4127,0.000086,0.000085
4128,0.000000,0.000000
4129,0.000086,0.000085
4130,0.000000,0.000000
4131,0.000086,0.000085
4132,0.000000,0.000000
4133,0.000086,0.000085
4134,0.000000,0.000000
4135,0.000086,0.000085
4136,0.000000,0.000000
4137,0.000086,0.000085
4138,0.000000,0.000000
4139,0.000086,0.000085
4140,0.000000,0.000000
4141,0.000086,0.000085
4142,0.000000,0.000000
4143,0.000086,0.000085
4144,0.000000,0.000000
4145,0.000086,0.000085
4146,0.000000,0.000000
4147,0.000086,0.000085
4148,0.000000,0.000000
4149,0.000086,0.000085
4150,0.000000,0.000000
4151,0.000086,0.000085
4152,0.000000,0.000000
4153,0.000086,0.000084
4154,0.000000,0.000000
4155,0.000086,0.000084
4156,0.000000,0.000000
4157,0.000086,0.000084
4158,0.000000,0.000000
4159,0.000086,0.000084
4160,0.000000,0.000000
4161,0.000086,0.000084
